id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
95141,2,,1,1.0,33.0,2005.0,Full-time,4.0,Alumnus (Bachelor's),Русский;한국어;汉语;English,0,0,Novy Mir,2020-11-25 03:13:12,work,Тра..нефть,2005,False,0
67352,1,1.4.1992,1,1.0,333.0,2014.0,,4.0,Student (Bachelor's),Русский,0,0,,2020-01-30 10:59:25,university,УдГУ,False,False,1
9855,1,4.3.1994,1,1.0,234.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,Moscow,2020-02-12 22:40:06,university,МГУ,False,False,1
90384,2,,0,1.0,165.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,Dublin,2020-07-05 21:06:49,university,КГАВТ им. Конашевича-Сагайдачного,False,False,1
26465,2,,1,1.0,336.0,2011.0,,0.0,Alumnus (Specialist),Русский,False,False,,2020-12-22 12:11:10,university,СЗИУ РАНХиГС (бывш. СЗАГС),False,False,1
5294,2,20.6.1990,1,1.0,235.0,2013.0,Full-time,4.0,Student (Specialist),Русский,6,2,,2020-01-12 03:56:47,university,ВВИМО (бывш. ВВВУТ),False,False,0
21538,1,3.1,1,1.0,51.0,0.0,Distance Learning,4.0,Student (Specialist),False,False,False,Donetsk,2020-08-14 22:13:27,university,ДИТБ,False,False,1
92996,2,26.8.1991,0,1.0,164.0,2013.0,Distance Learning,4.0,Student (Bachelor's),False,False,False,Odessa,2020-02-07 05:46:20,work,NAVYSAND,False,False,0
73439,2,6.12.1983,1,1.0,62.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Chelyabinsk,2020-09-27 19:56:36,university,ЧелГУ,2007,2011,0
69932,2,,0,1.0,28.0,2000.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Cherkassy,2020-05-20 00:29:29,university,ЧНУ им. Б. Хмельницкого,False,False,0
37454,2,20.4.1993,1,1.0,63.0,2020.0,Distance Learning,1.0,Alumnus (Bachelor's),Русский,6,2,Barysh,2020-12-19 05:11:47,work,"ПАО ""ФСК ЕЭС"" - Средне-Волжское ПМЭС",False,False,0
72612,1,8.2.1988,1,1.0,117.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-07-29 14:39:31,university,ИГУМО и ИТ,False,False,1
83154,2,16.5.1989,0,1.0,570.0,2017.0,Distance Learning,4.0,Student (Bachelor's),Русский,0,0,,2020-05-10 14:36:08,university,СГУ им. Н. Г. Чернышевского,2015,2014,0
68664,1,7.12,1,1.0,330.0,2010.0,Part-time,4.0,Alumnus (Specialist),Русский,1,6,Moscow,2020-01-18 13:36:00,university,РГСУ,2004,2006,0
65481,1,,1,1.0,24.0,1999.0,Full-time,0.0,Alumnus (Bachelor's),False,False,False,Moscow,2020-06-16 01:07:13,university,МГЛУ (бывш. МГПИИЯ),False,False,1
9081,1,22.6.1987,1,1.0,290.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),False,0,0,Enakievo,2020-10-11 23:33:28,work,"Донстрах, ОСАГО ДНР, ОСАГО РФ, Зеленая карта.",2018,False,1
34411,2,,1,1.0,101.0,2007.0,Part-time,0.0,Alumnus (Master's),Русский,4,0,Murmansk,2020-07-31 15:00:56,work,ММБИ КНЦ РАН,2007,False,0
69907,1,,0,1.0,55.0,1989.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Novosibirsk,2020-04-17 11:53:53,university,НГТУ (НЭТИ),False,False,1
63886,1,24.3,0,1.0,382.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Krasnoyarsk,2020-11-15 02:17:54,,,False,False,1
74337,1,9.4,1,1.0,351.0,2019.0,Full-time,0.0,Alumnus (Master's),False,0,0,Moscow,2020-03-02 14:12:53,university,РЭУ им. Г. В. Плеханова,False,False,1
92869,1,15.8.1990,1,1.0,2002.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,1,1,Odessa,2020-07-29 18:08:49,university,НУ «ОЮА» (ОНЮА),False,False,1
56367,1,,1,1.0,243.0,1992.0,Full-time,1.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-01-08 11:32:18,university,МЭСИ,False,False,1
61391,1,,1,1.0,187.0,1994.0,Full-time,0.0,Candidate of Sciences,False,False,False,Orenburg,2020-09-04 14:00:49,university,ОГПУ (бывш. ОГПИ им. Чкалова),False,False,1
69545,2,26.6,0,1.0,2245.0,2011.0,Full-time,1.0,Student (Specialist),Русский,0,0,Komsomolsk-Na-Amure,2020-03-21 06:24:47,university,КнАГУ (бывш. КнАГТУ),False,False,1
92537,2,30.7.1992,1,1.0,45.0,2014.0,Full-time,7.0,Student (Master's),False,False,False,Kyiv,2020-05-31 17:53:38,university,ААУ,False,False,1
97714,2,15.1.1986,0,1.0,59985.0,2009.0,Full-time,1.0,Alumnus (Specialist),Русский;English,4,1,Saint Petersburg,2020-07-06 17:23:20,work,Grow Food,2005,False,1
61566,1,7.8.1984,0,1.0,1700.0,2006.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Voronezh,2020-08-15 21:52:59,university,ВГУ,False,False,1
44507,2,23.5.1981,0,1.0,192.0,2008.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,Taganrog,2020-12-04 20:08:22,work,"ООО ""СМ-Сервис""",2012,False,0
6902,2,31.1.1974,1,1.0,33.0,1996.0,Full-time,0.0,Alumnus (Specialist),Русский,6,2,Babaevo,2020-03-22 06:06:30,university,ЧГУ,1998,2011,0
46394,1,14.7.1986,1,1.0,875.0,2010.0,Full-time,4.0,Student (Bachelor's),False,0,0,Nizhnekamsk,2020-09-03 03:28:32,university,ЕИ КФУ (бывш. ЕГПУ),False,False,1
93406,1,22.10,1,1.0,452.0,2006.0,Full-time,7.0,Alumnus (Specialist),False,False,False,Belgorod,2020-02-09 11:23:06,university,БГТУ им. В. Г. Шухова,False,False,1
29679,1,8.8,0,1.0,2259.0,0.0,,4.0,Student (Bachelor's),English;Deutsch;Español;Polski,1,2,Kyiv,2020-03-06 22:24:10,university,ААУ,False,False,1
78564,2,2.1.1992,1,1.0,157.0,2014.0,Full-time,0.0,Student (Specialist),False,False,False,Schelkovo,2020-12-24 17:24:29,university,МАБиУ,False,False,1
92026,1,26.11.1974,0,1.0,1012.0,2006.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,Krasnodar,2020-08-06 06:49:23,university,МГИК (бывш. МГУКИ),False,False,1
72375,1,,0,1.0,1204.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),False,6,5,,2020-07-08 01:01:54,work,IBS Пермь,2011,False,1
71981,2,16.6,0,1.0,352.0,2013.0,Distance Learning,0.0,Alumnus (Specialist),Українська;English,0,0,Kyiv,2020-02-02 23:19:56,university,НУК им. Макарова (КФ),False,False,0
55676,1,1.1,0,1.0,400.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,6,6,Zhlobin,2020-01-13 01:24:37,university,БелГУТ (бывш. БелИИЖТ),2010,2017,1
8445,2,8.3.1988,0,1.0,145.0,2005.0,Full-time,1.0,Alumnus (Specialist),Русский,False,False,Kryvyi Rih,2020-04-15 09:35:06,university,ДГАЭУ (бывш. ДГАУ),False,False,0
15204,2,,0,1.0,112.0,2008.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,0,0,Petropavlovsk-Kamchatsky,2020-10-30 10:52:09,university,ПСТГУ (ПСТБИ),2001,2011,1
1410,1,31.1,1,1.0,1723.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Español,6,2,Moscow,2020-05-11 22:59:40,university,МГПУ,False,False,0
13149,1,17.2,0,1.0,381.0,2015.0,Full-time,4.0,Student (Specialist),Русский,6,6,Dnipropetrovsk (Dnipro),2020-02-08 11:50:33,university,ДНУЖТ (бывш. ДИИТ) им. ак. В. Лазаряна,False,False,1
16253,1,24.10.1977,1,1.0,20.0,2001.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Minsk,2020-05-22 02:12:41,work,"типография ""Арго-Графикс""",False,False,1
85114,1,29.1.1989,1,1.0,324.0,2011.0,Full-time,0.0,Student (Specialist),Русский,6,1,Saint Petersburg,2020-05-26 14:43:41,university,СФ СамГТУ,False,False,1
78472,2,17.4.1902,0,1.0,1273.0,2006.0,Full-time,6.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-03-15 12:12:38,work,instagram.com/aleshavnukov.art,False,False,0
14667,2,9.11.1994,0,1.0,210.0,2015.0,Full-time,4.0,Student (Specialist),Русский,0,0,Moscow,2020-06-16 22:42:48,work,Тинькофф Инвестиции,2017,2017,0
23579,2,24.5,0,1.0,5.0,2007.0,Full-time,4.0,Undergraduate applicant,Русский,6,2,Drokia,2020-12-12 13:41:17,university,"Universitatea de Stat «Alecu Russo» din Bălți (USARB, БГУ им. Алеку Руссо)",False,False,0
42806,2,17.7.1988,0,1.0,221.0,2010.0,Full-time,1.0,Alumnus (Specialist),Русский;English;Қазақша,5,2,Tashtagol,2020-09-07 19:32:05,university,УГГУ (бывш. УГГГА),2007,2019,0
20700,2,17.12.1991,0,1.0,165.0,2014.0,Full-time,4.0,Student (Bachelor's),Русский,5,6,Vladivostok,2020-07-14 22:09:35,work,SambukuVruku,2017,False,0
14530,2,8.5.1989,1,1.0,106.0,2014.0,Distance Learning,0.0,Student (Specialist),Русский,0,0,Ufa,2020-12-14 16:00:17,,,False,False,1
53094,2,,0,1.0,765.0,0.0,Full-time,0.0,Undergraduate applicant,Русский;Українська;English,6,1,Dnipropetrovsk (Dnipro),2020-08-06 15:33:00,university,ДНУ им. Олеся Гончара,False,False,1
79331,1,28.5,1,1.0,542.0,2013.0,Full-time,4.0,Student (Specialist),False,6,6,Tyumen,2020-02-05 10:38:38,university,ОмГТУ,False,False,1
8657,2,14.4.1987,0,1.0,32.0,2009.0,Full-time,1.0,PhD,Русский,0,0,Cheboxary,2020-03-02 09:59:30,university,ЧГУ им. И. Н. Ульянова,False,False,0
74887,2,28.9.1983,0,1.0,199.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,5,6,Rostov-on-Don,2020-03-07 08:52:49,work,Энворта,2008,False,0
76712,2,6.2,0,1.0,63.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,,2020-11-13 05:04:41,university,"ВятГУ (бывш. ВятГТУ, КирПИ)",False,False,0
44563,1,13.11.1987,1,1.0,299.0,2012.0,Full-time,0.0,Student (Specialist),False,False,False,Volgograd,2020-02-08 04:10:53,university,ВК (бывш. ВМИИ) им. Серебрякова,False,False,1
6331,1,,0,1.0,158.0,2000.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Saint Petersburg,2020-08-20 11:25:36,university,СПбГЭТУ (ЛЭТИ),False,False,1
93315,2,23.3.1984,1,1.0,118.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Kostanay,2020-01-10 06:07:42,work,Весь мир :),False,False,0
70395,2,,1,1.0,306.0,2011.0,Full-time,1.0,Alumnus (Specialist),Русский,0,1,Ulyanovsk,2020-06-19 23:53:43,university,УлГАУ (бывш. УГСХА),False,False,0
42871,1,,1,1.0,697.0,2011.0,Full-time,4.0,Student (Specialist),Русский;English;Français;עברית,0,0,Saratov,2020-11-12 06:51:31,university,СГУ им. Н. Г. Чернышевского,False,False,1
97278,2,9.12.1993,1,1.0,221.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,,2020-06-27 18:50:36,university,МГУ,False,False,0
30454,2,26.8,0,1.0,25.0,2007.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Voronezh,2020-07-06 10:59:06,work,1С:Первый БИТ Воронеж,False,False,1
86334,2,11.9.1988,1,1.0,500.0,2016.0,Distance Learning,4.0,Student (Bachelor's),Русский,6,2,Naberezhnye Chelny,2020-11-19 22:13:15,university,МГИК НФ (бывш. МГУКИ НФ),2006,2010,0
51638,1,19.7.1983,0,1.0,122.0,0.0,Distance Learning,4.0,Student (Specialist),Русский,False,False,Oryol,2020-07-30 21:47:35,university,ОГУ имени И. С. Тургенева (ранее ОГПУ) (до 2016),False,False,1
64309,2,23.10.1990,1,1.0,39.0,2012.0,Full-time,1.0,Student (Specialist),Русский,6,6,Kyiv,2020-06-14 15:17:49,university,УИПА,False,False,0
47339,2,30.1.1990,1,1.0,47.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Yekaterinburg,2020-12-02 09:56:52,university,УрФЮИ,False,False,0
16943,2,31.1,0,1.0,182.0,2015.0,Full-time,0.0,Student (Specialist),Русский,0,0,Ryazan,2020-08-22 04:33:15,university,"РГРТУ (бывш. РГРТА, РРТИ)",False,False,0
87946,1,15.7.1994,0,1.0,364.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,,2020-02-15 01:48:34,university,КНЭУ им. В. Гетьмана (КИНХ им. Д. С. Коротченко),False,False,1
23717,2,,0,1.0,276.0,2012.0,Full-time,7.0,Student (Specialist),False,0,0,Gubkin,2020-07-13 19:37:04,work,FeelTravel - организация путешествий,False,False,1
19959,2,27.10,0,1.0,133.0,0.0,Full-time,1.0,PhD,Русский,False,False,Almetyevsk,2020-11-14 10:30:46,,,False,False,0
6695,1,22.3,1,1.0,1940.0,2015.0,Distance Learning,7.0,Student (Specialist),Русский;English,6,6,,2020-05-26 13:10:42,university,АГТУ,2009,2019,1
92030,2,14.5.1982,0,1.0,31.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Română,6,1,Moscow,2020-08-17 16:05:27,work,ОБИ,2011,False,0
22122,2,5.2.1988,0,1.0,641.0,0.0,Full-time,4.0,Student (Specialist),Русский,1,0,Moscow,2020-07-11 03:31:39,university,МГГУ,False,False,0
53775,2,,0,1.0,69.0,2011.0,Full-time,0.0,Student (Specialist),False,False,False,Kropivnitsky / Kirovograd,2020-02-28 07:47:48,university,"ЛА НАУ (бывш. КЛА НАУ, ГЛАУ, КВЛУ ГА)",False,False,1
68758,2,18.10.1990,1,1.0,69.0,2008.0,Distance Learning,4.0,Alumnus (Specialist),False,False,False,Moscow,2020-09-13 08:11:30,work,Дженсер Ясенего,2011,False,0
4964,2,31.7,0,1.0,53.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Kharkiv,2020-12-12 05:51:29,university,"ХНУРЭ (бывш. ХИРЭ, ХТУРЭ)",False,False,0
40206,2,19.5.1989,0,1.0,199.0,2012.0,Full-time,1.0,Undergraduate applicant,Русский,4,2,Moscow,2020-10-25 21:34:37,university,МИПК РЭУ им. Г. В. Плеханова,False,False,0
68980,1,1.11.1993,0,1.0,9998.0,0.0,Full-time,0.0,Student (Specialist),Русский,1,2,Moscow,2020-12-05 21:59:12,university,Академия МНЭПУ,False,False,1
94124,2,11.4.1988,1,1.0,63.0,2010.0,Full-time,4.0,Student (Specialist),Русский,False,False,Novosibirsk,2020-04-20 01:19:23,work,r_100,2011,False,0
46747,2,,0,1.0,397.0,2023.0,Full-time,0.0,Student (Specialist),Русский;English;汉语,0,0,Moscow,2020-08-31 03:03:25,university,ГИТИС,False,False,1
49912,2,20.5.1992,1,1.0,34.0,2017.0,Full-time,2.0,Student (Specialist),Русский;Українська,5,5,Mykolaiv,2020-01-31 10:35:12,university,НМУ им. А. А. Богомольца,False,False,1
70605,1,,1,1.0,75.0,2003.0,Part-time,4.0,Alumnus (Specialist),Русский,False,False,Zelenograd,2020-02-04 16:06:59,work,Твори Добро!,2015,False,1
15643,2,19.5.2001,1,1.0,1470.0,2012.0,Distance Learning,0.0,Student (Specialist),Русский,2,1,Novosibirsk,2020-03-06 08:55:11,work,LiSard Cinema Traide/Авторская страница ИЛисицин,2007,2016,1
36292,2,29.11.1990,0,1.0,187.0,2013.0,Full-time,4.0,Student (Master's),Русский,0,0,Kazan,2020-09-29 04:07:29,work,ОАО НПО ГИПО,2011,False,0
75891,1,18.3.1991,1,1.0,9096.0,2014.0,Distance Learning,7.0,Alumnus (Specialist),Русский;English,6,2,Saint Petersburg,2020-12-05 07:32:56,work,Евгения Павлова | Фотограф Санкт-Петербурга,False,False,1
86599,1,2.7,0,1.0,276.0,2002.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Kemerovo,2020-06-28 07:54:38,work,СОВА-Феномена. Семейное образование в Кемерово.,2002,False,1
47973,1,22.6,0,1.0,868.0,2016.0,Full-time,0.0,Student (Master's),Русский;Українська;English,6,1,Eskelhem,2020-05-02 06:25:48,university,ННАУ (бывш. НГАУ),2006,2020,1
75932,1,15.6,0,1.0,7.0,2002.0,,4.0,Alumnus (Specialist),Русский;Български,0,0,Moscow,2020-07-04 12:12:25,work,"СТО ""ФИЛЬТР"" Москва",2000,False,1
84249,2,28.12,0,1.0,23.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Kharkiv,2020-06-11 16:08:32,university,"ХНУСА (бывш. ХГТУСА, ХИСИ)",False,False,0
19870,1,,1,1.0,598.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский;Татарча,False,False,Kazan,2020-11-28 05:45:36,university,ТГГПУ (бывш. КГПУ),False,False,1
80257,1,2.6.1991,0,1.0,1124.0,2013.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Penza,2020-11-25 06:44:20,work,Центр ТАИС|Косметология и оздоровление| Пенза,2011,False,1
9095,2,3.2.1985,1,1.0,76.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Kaluga,2020-04-24 03:28:05,university,КФ МГТУ им. Баумана,False,False,0
9836,2,3.3.1970,0,1.0,244.0,1995.0,Full-time,4.0,Alumnus (Specialist),False,1,2,Poltava,2020-01-28 01:50:58,university,УИПА,1990,2008,0
61074,2,9.11,1,1.0,402.0,2022.0,Distance Learning,0.0,Student (Bachelor's),Русский,6,2,Saint Petersburg,2020-11-17 00:04:29,university,РГПУ им. А. И. Герцена,False,False,1
97506,2,3.3.1995,1,1.0,480.0,1996.0,Part-time,4.0,Candidate of Sciences,Русский,8,2,Saint Petersburg,2020-11-15 16:21:29,university,СПбГУ,False,False,0
10136,1,11.7,0,1.0,2781.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Français,0,0,Orenburg,2020-04-16 06:32:35,work,GEO.PRO | Оренбург,False,False,1
15070,1,3.2,1,1.0,1074.0,2007.0,Part-time,0.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-09-17 06:38:18,university,СПбГУ,False,False,1
28026,2,15.5.1990,1,1.0,132.0,2013.0,Distance Learning,0.0,Undergraduate applicant,False,0,0,Donskoy,2020-08-22 18:54:46,university,not stated,False,False,0
35579,2,7.11.1979,0,1.0,48.0,2003.0,Full-time,0.0,Alumnus (Master's),Русский,5,2,Kropivnitsky / Kirovograd,2020-11-28 08:43:45,work,В поиске,1979,False,0
61485,2,5.1.1987,0,1.0,231.0,2011.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Rybinsk,2020-11-24 20:30:39,work,стоматология Эстетика,2008,False,0
44807,1,,1,1.0,363.0,0.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский;Italiano,5,2,Saint Petersburg,2020-10-16 22:26:05,work,СТД «Петрович»,2005,False,1
99559,2,31.8.1991,0,1.0,228.0,2013.0,Full-time,2.0,Student (Specialist),Русский,0,0,Saint Petersburg,2020-07-11 20:05:03,work,Книжная Лавка Писателей (Санкт-Петербург),2011,False,1
78811,1,28.4,0,1.0,404.0,2012.0,,4.0,Student (Specialist),False,False,False,Saint Petersburg,2020-11-09 13:25:16,university,СПбГАУ,False,False,1
95198,1,10.10.1989,0,1.0,560.0,2012.0,Full-time,0.0,Alumnus (Specialist),English,False,False,Nizhny Tagil,2020-01-31 11:54:13,work,ФЕДЕРАЦИЯ АЙКИДО  Нижний Тагил,2010,False,1
10422,1,18.7.1990,0,1.0,467.0,2012.0,Full-time,7.0,Student (Specialist),False,6,6,Saint Petersburg,2020-08-01 16:58:57,work,"ООО ""АмРест""",2013,False,1
78078,1,9.10,0,1.0,281.0,2008.0,,4.0,Alumnus (Specialist),False,False,2,Moscow,2020-04-22 00:43:31,work,Оптовая фирма,2005,False,1
68999,1,10.2.1983,0,1.0,31.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский;English,0,0,Northampton,2020-05-19 04:25:26,university,ПГНИУ (ПГУ),False,False,1
47742,2,26.9.1991,0,1.0,46.0,2015.0,Full-time,0.0,Student (Specialist),Русский;English,6,2,Omsk,2020-03-31 12:26:01,university,ОмГМУ (бывш. ОмГМА),False,False,0
74584,1,18.9.1990,0,1.0,1132.0,2015.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,Petrozavodsk,2020-06-03 14:11:46,university,МСИ (ПФ),False,False,1
1622,1,21.3.1990,1,1.0,389.0,2011.0,,0.0,Alumnus (Bachelor's),Русский,0,0,,2020-07-10 18:27:05,university,ЮГУ,False,False,1
38402,2,,1,1.0,56.0,2008.0,Full-time,7.0,Alumnus (Specialist),Українська,False,False,Kyiv,2020-07-23 11:16:43,work,●  iamyou ●,False,False,1
70952,1,,0,1.0,201.0,2019.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,6,0,Moscow,2020-10-07 01:55:14,university,МГПУ,False,False,1
76104,2,25.2.1996,0,1.0,39.0,2018.0,Full-time,1.0,Alumnus (Specialist),Русский,6,2,Pskov,2020-08-16 07:30:29,work,"ОАО ""Деловые линии""",2018,False,0
37036,2,29.7,0,1.0,97.0,2011.0,Full-time,2.0,Alumnus (Specialist),Русский;हिन्दी,False,False,Samara,2020-10-09 02:50:29,university,СИУ,2008,2012,0
72445,2,12.4,0,1.0,179.0,2012.0,Full-time,8.0,Alumnus (Specialist),Русский;English,5,5,Saint Petersburg,2020-03-05 09:00:48,work,Безработный,2020,False,1
78967,1,2.10.1986,0,1.0,401.0,2011.0,Full-time,7.0,Alumnus (Bachelor's),Русский,6,6,Bobrujsk,2020-12-17 04:42:01,work,ДШИ 2,2009,2014,1
22761,1,19.6.1996,0,1.0,794.0,2021.0,Distance Learning,0.0,Student (Bachelor's),Русский,1,2,Moscow,2020-05-02 10:06:17,university,МосГУ,False,False,1
24940,2,27.8.1994,0,1.0,133.0,2018.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-06-03 05:46:55,university,ТИУ,False,False,1
83308,1,12.5,0,1.0,137.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,False,False,Vladikavkaz,2020-07-17 20:55:08,university,СКГМИ (ГТУ),False,False,1
63890,2,8.2,0,1.0,108.0,2013.0,,0.0,Alumnus (Bachelor's),False,0,0,,2020-05-30 03:55:48,university,СГА (УФ),False,False,0
83461,2,,0,1.0,388.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Kaliningrad,2020-04-07 22:50:35,university,СурГПУ (бывш. СурГПИ),2003,2017,1
68927,1,10.9.1997,0,1.0,443.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Українська;Français;Türkçe,6,2,Saint Petersburg,2020-08-28 03:04:39,work,78 | ТЕЛЕКАНАЛ,2018,False,1
14750,1,20.1,1,1.0,392.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский;English,3,0,Moscow,2020-02-25 00:29:49,university,РГСУ,2008,2015,0
46170,1,13.6,1,1.0,185.0,2010.0,Distance Learning,7.0,Student (Specialist),Русский,False,False,,2020-08-08 07:56:01,university,МарГУ,False,False,1
72611,2,10.4,0,1.0,366.0,0.0,Part-time,6.0,Student (Bachelor's),Русский,6,1,Yekaterinburg,2020-01-17 21:52:58,work,MONSTER OF POSTER,False,False,0
69670,2,5.6,0,1.0,375.0,2009.0,Distance Learning,4.0,Student (Specialist),Русский,1,2,Yaroslavl,2020-10-25 00:58:00,university,ЯГТУ,2010,2017,0
63273,2,23.4.1996,1,1.0,146.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,0,0,Mytischi,2020-02-06 08:12:47,university,МГУУ Правительства Москвы,False,False,0
5771,2,21.2.1990,1,1.0,178.0,2020.0,Full-time,4.0,Student (Bachelor's),Русский,0,6,,2020-11-19 11:49:59,university,ТИ (ф) ДГТУ,False,False,0
43710,2,6.4,0,1.0,167.0,2009.0,Full-time,0.0,Student (Specialist),Русский,1,2,Luga,2020-05-22 00:57:42,work,Россети Ленэнерго,2013,False,1
5218,1,,0,1.0,26.0,0.0,Distance Learning,0.0,Student (Bachelor's),Русский,0,0,Moscow,2020-08-16 07:36:23,university,МГПУ,False,False,1
78986,2,14.2.1995,0,1.0,375.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,5,1,Naro-Fominsk,2020-03-29 16:44:24,university,РЭУ им. Г. В. Плеханова,False,False,0
92178,2,13.2,0,1.0,64.0,2004.0,Full-time,7.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-05-10 21:44:44,university,БГУ,2004,2016,1
95519,1,10.1,0,0.0,217.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Kyiv,2020-03-21 13:49:16,university,НМУ им. А. А. Богомольца,False,False,1
64684,2,25.3,1,1.0,297.0,2014.0,Full-time,0.0,Undergraduate applicant,False,0,0,Saint Petersburg,2020-04-30 19:12:24,,,False,False,0
19761,2,27.4.1981,0,1.0,151.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Kamenskoe / Dneprodzerzhinsk,2020-05-30 04:03:20,university,ДГТУ,False,False,0
32252,1,4.11,0,1.0,54.0,2008.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,Slantsy,2020-02-27 10:36:51,university,КГУ им. Кирилла и Мефодия (СФ),False,False,1
27169,2,23.2.1991,1,1.0,293.0,2014.0,Full-time,1.0,Student (Specialist),Русский,1,2,Georgievsk,2020-04-08 06:41:09,university,КМВИ ЮРГТУ НПИ,False,False,0
42132,1,1.9,0,1.0,1096.0,2019.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Italiano;汉语,6,2,Kurchatov,2020-02-29 11:51:05,university,ЮЗГУ,False,False,1
20981,1,10.8,1,1.0,177.0,2012.0,Full-time,0.0,Alumnus (Specialist),False,False,False,,2020-06-17 15:14:41,university,ГГНТУ (бывш. ГГНИ) им. Миллионщикова,False,False,1
31084,2,10.6,1,1.0,503.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,5,5,Moscow,2020-04-30 11:55:57,work,Модульные котельные системы,False,False,1
113,1,25.8,0,1.0,263.0,0.0,Distance Learning,4.0,Student (Specialist),Русский,0,0,Semiluki,2020-08-31 12:33:37,university,ВФ РЭУ им. Г. В. Плеханова (бывш. РГТЭУ),2007,2020,1
85122,2,24.2,0,1.0,233.0,2012.0,Distance Learning,0.0,Student (Specialist),Русский,0,0,Saint Petersburg,2020-02-23 22:15:00,university,УрГЭУ (НТФ),False,False,0
84100,1,22.2.1989,1,1.0,419.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Krasnodar,2020-01-28 21:00:41,university,МГУ,False,False,1
79466,2,19.11.1976,0,1.0,43.0,2015.0,Distance Learning,0.0,Student (Specialist),Русский,False,False,Saint Petersburg,2020-01-22 02:29:36,university,СПбГЭТУ (ЛЭТИ),False,False,0
66246,1,,1,1.0,295.0,1989.0,Full-time,0.0,Alumnus (Specialist),Русский;Français;English,1,0,Zheleznogorsk,2020-05-28 01:40:11,work,Фотосалон ФотоФ | Железногорск,1993,False,0
71636,2,21.6.1983,1,1.0,99.0,2004.0,Full-time,4.0,Alumnus (Bachelor's),Русский,1,2,Izhevsk,2020-09-12 15:38:50,work,Авангард РСК,2003,False,0
